,Review
166,"i purchased the first date of the campaign (free mirror), but the package didn't include the mirror as the campaign said.

their product packaging also so poor looks cheap.
customer admin doesn't know their campaign as well.

totally bad experience"
167,"ternyata yang dikirim ada bintik"" putihnya bukan sabun kea biasa. kualitas barangnya tolong diperhatikan"
168,"mumpung bulan puasa jd sebelum order pikir2 dlu.. jangan termakan iklan / review dr youtube  / rekomendasi dr youtube... sblm order sudah baca deskripsi... sudah memutuskan untuk membeli taunya produknya very not recomended ... kulit semakin kusam.. pkoknya kulit muka kayak terik gtu tp muka kusam(mngkn krna jd kering gtu) komedo yg awalnya ga keliatan jd keliatan (mngkn krna kering) pdhl saya menggunakan serum merk sebelah aman aman saja... sudah chat penjual tp tidak memberikan solusi sm skali.. dan slalu mencari alasan untuk pembenaran (contohnya wajib ini itu sblm pakai ini, pdhl sudah jelas dideskripsi produk tidak ada penjelasannya) rugi didunia ga masalah (ngamburin uang beli produk ini) drpd rugi akhirat menjual produk haruslah lengkap harus jelas... jgn setelah order bru dikasi tw harus pakai ini dulu itu dulu... alhamdulillah dalam islam saya diajarkan slalu memberikan penjelasan atas apa yg saya jual. :)"
169,terimakasih avoskin aku dapet serum yang ada banyak gumpalan didalamnya. terimakasih juga buat responnya yang lama. terimakasih avoskin untuk tidak tanggung jawab atas produk yang dijualnya. makin seneng kalau beli barang barang cacat di toko officalnya langsung. semoga aku cocok yah sama serum yang gak tau aman apa nggak ini. terimakasih - penerima barang cacat
170,"gak videoin unboxing tapi salah kirim, pesan divine ampoule yang datang malah yang ampoule sheetmask, bingung mau komplain bagaimana? bisa dicheck stok kalian tidak kalau memang salah kirim"
171,no review found
172,isinya tumpah semua...
173,no review found
174,"barang seharusnya isi 2, yg ampoule tidak ada. udh isi komplain dan berbagai form komplin yg disediakan pihak avo. deal katanya akan dikirim manual (kekurangannya saja). mohon2 utk dibatalkan komplainnya. eh tiba2 minta dikirim balik, akan dipickup barang yg ada di saya. udh di repacking, dan udh di pickup oleh pihak avoskin. sampe skrg status pengiriman balik dari avoskin gak jelas. diminta no resi, di cek not found, dichat lg, eh dikirim resi yg berbeda (aneh bukan). slowrespon banget"
175,no review found
176,no review found
177,"beli bulan juni untuk stok karena emang langganan sama avoskin dan emang bagus,tapi beli yang ke 2 exp nya cuma sampai bulan 11/22.jadi ga kepakai sama sekali.tolong pihak toko perhatian lagi barang yang dijual,sudah banyak complain mengenai exp barang"
178,harga mahal padahal toko official tp menjual barang exp date 12-22. dan sebelum dikirim sudah minta exp date yang masih panjang tapi ternyata tidak dipenuhi.
179,nyelotipnya langsung ke produk. jadi lengket+coklat2 kena produknya
